2928	710 1767 13 99 797 361 2
2929	710 74 39 1791 1352
2930	837 610 664
2931	837 406 623 824 1021 717
2932	1080 39 203 25 61
2933	1866 713 4 631 381
2934	232 366 287 1591 12 158 857
2935	414 4
2936	34 552 419 851 5
2937	34 131 4 578
2938	34 3 53 613 58 4
2939	34 836 4 2 401 25 258 210
2940	34 1219 74 31 434 1195
2941	34 103 826
2942	34 90 1097 225
2943	275 14
2944	178 2 13 38
2945	178 2 15 59
2946	178 174 157 4 11 18
2947	22 321 1389 4 1645 161 65
2948	22 13 1430 772 1430
2949	22 4 52 351 41 78
2950	801 6 112 24
2951	801 351 41
2952	605 1627 359 364
2953	203 23 366 78
2954	203 13 23 205
2955	203 23 6 91 28 1
2956	203 199 452 57 110 281 352 1
2957	203 1098 4 437 9
2958	203 12 163 30
2959	203 919 123 4 58 277
2960	217
2961	168 1439 1507 9 139 179 7
2962	168 158 652
2963	168 96 1866 9 450 295 25 11 969
2964	168 1032 881 240 1575
2965	89 363 583 464 363
2966	89 174 10 4
2967	89 43 364
2968	89 72 800
2969	89 90 762 4
2970	406 4 982 224 740
2971	96 42 550 686 131 158
2972	18 6 11
2973	699 836 58 202 24
2974	379 1047 1388 38
2975	379 33 7
2976	379 247 2
2977	379 23 39
2978	379 887 76 377
2979	379 1400 744
2980	379 1150 406
2981	37 904
2982	543 488 683
2983	1171 511 8
2984	358 1491
2985	34
2986	131 4 578
2987	337 199 234 331 29
2988	674 1293 14 135 1794
2989	521 334 106 14
2990	488 14 1282 40 1686
2991	1012 1012 488 2 230 502 271
2992	1012 488 14 188
2993	1012 488 14 35
2994	951 1090 451 466 583
2995	39 26 24
2996	53 15 404 927 108 143
2997	53 613 56 51 1
2998	1523 13 292 6 451 16
2999	1523 11 15 91 9
3000	68 51 733 20 286
3001	68 51 667 710 6 37 1
3002	68 51 217 89 775 60
3003	68 34 15 18
3004	68 1406 146 121 151 639 246 794 53 613 11
3005	68 57 4 231 788 24
3006	68 15 231 668
3007	68 10 206 56 38 296
3008	68 123 4 293 42
3009	68 26 58 4 147
3010	1570 237 263 487 6 69 135 5
3011	265 1052 423
3012	489 39 299 209
3013	489 126 15 68 123 1
3014	13 25 70 5 1107 394
3015	434 13 962 597 99 41 808
3016	386
3017	73 14 61 128
3018	73 182 32 14 23 177 312
3019	73 344 551 368 656 159 409
3020	73 197 90 444 1291
3021	73 938 225 706 695 179 41
3022	73 1611 220 170 76 949 29 191 374 683
3023	13 547 538 765 363 1381
3024	354 132
3025	354 554 674 132 1375 948 181
3026	354 641 1145 1088 868
3027	71 365 266 48
3028	390 552 5 60 124 12 859
3029	390 44 117 18
3030	390 103 57 1871 4
3031	390 950 129 58 1 44 205 628
3032	390 334 65 416 19
3033	390 406
3034	390 6 32 42 4
3035	390 1604 1116 395
3036	390 4
3037	390 229 4
3038	1084 551 396 158
3039	388 225
3040	1618 51 25 30
3041	190 87 15 2 867 1053
3042	190 80 17 34 1048 742
3043	190 80 292 416 156 1 144
3044	190 300 11 79
3045	353 18 31 580 25
3046	142 126 1723 307
3047	45 187 149 112 982 794 126 37 72 121
3048	45 13 117 1632 176 69
3049	45 37 74 52 256
3050	45 434 15 3 70
3051	45 16 4 81 46 1350 180 94 27
3052	45 224 744 1758 1594
3053	45 51 733 105 23 558
3054	45 101 335 14 1518 627
3055	45 156 91 28 39
3056	45 28 562 304 1283 61 29 1570
3057	45 983 197 74 1392
3058	45 112 723 158
3059	788 1421 74 6 58 1
3060	277 378 6 9
3061	324 13 419 40 1
3062	324 13 365 5 1573 58 1
3063	324 345 51 53 613 79 451 262 190
3064	324 98 971 213 334
3065	324 98
3066	324 50 43 1720 874 7
3067	14 611 50 170
3068	14 119 376 20 269 9
3069	14 142 9 328 46 33 7
3070	14 238 91 28 3 30
3071	14 861 627
3072	14 532 138 36 772 1301 115 1
3073	14 188 1427 485 245 159 543
3074	14 188 924 795 401
3075	14 188 73 217 1649 282
3076	14 1772 599 963
3077	14 213 1284 52
3078	14 73 1166 709
3079	14 38
3080	14 134 38
3081	14 134 38
3082	14 134 109 1108
3083	14 482 171 20 438 1242
3084	14 160 424 1873
3085	14 231 366 1162 114 6 53 613 1
3086	14 191 125 1320
3087	13
3088	892 281 925 391 31
3089	5
3090	5 107 1025 1458 611
3091	5 119 514
3092	5 1361 462 1611 571 1593 668
3093	5 21 571 214 317 4 1224
3094	5 405 11
3095	5 1467 703
3096	5
3097	5 121 523 2
3098	5 1520 3 30
3099	1059 51 841 626 1737 302
3100	1087 51 110 1451 7
3101	1642 75 13 22 1429
3102	13 53 48 226
3103	121 353
3104	64 266 227 1146 148
3105	13 1634 105 1
3106	13 295 3 65 176 6 41 1
3107	13 26 21 187 259
3108	13 67 18 409 31 48
3109	13 67 18 409 1107 18 15
3110	13 464 425 484 113
3111	13 366 1162 3 65 176 637
3112	13 108 61 972 442
3113	13 89 150 702 72 69 31 345 1194
3114	13 2 52 82 306
3115	13 495 402 36 333
3116	13 38 906 22
3117	13 598 238 995
3118	13 839 46 91 28 3 1
3119	13 432 495 3 30
3120	13 98 241 1250 109 1355 261 477 1310 657
3121	13 130 43 71 42 1
3122	411 418 1128 457 14
3123	145 225 454 159
3124	577 1589 156 14 242 1 234
3125	39 218 18
3126	39 86
3127	39 85 301 175
3128	39 426
3129	39 6 255 18
3130	39 973
3131	39 22 150 88
3132	39 206 451 16 232 78 1440
3133	39 262 303
3134	39 26 319 414
3135	39 413 545 22 1429
3136	39 537 1
3137	39 68 69
3138	39 179 130 338 3 86
3139	39 102 17 1090 42 6 105
3140	341 109 59
3141	968 39
3142	1622 551 1475
3143	877 5 670 399 812
3144	182 135 170
3145	182 865 74 1392
3146	594 300 650 701 866 261 701 866 810 732 210
3147	13 15 308 262 190
3148	67 184 954 610
3149	67 1731 76 72 1107 644 179
3150	828 1239 1229 1168 132 956 1000
3151	547 213 334
3152	240 187 759
3153	240 112 187 67 150 409
3154	4 1007 1607
3155	1249 251 943
3156	17 774 16 135 64 236 32
3157	17 337 982 150 340 59
3158	17 14 202 618 129 84 69
3159	17 14 354 812 1170
3160	17 14 239 183 533
3161	17 14 432 639 806
3162	17 343 1237 14 52 619
3163	17 580 457 14 52 41 86
3164	17 728 542 2 1120
3165	17 71 720 50
3166	17 630 4 3
3167	17 74 65 39 26 594 127 166 539 381 20 123 4 42 224 594 127
3168	17 159 121 350 444 93
3169	17 34 1173 68 18 31
3170	17 34 77 1285 225
3171	17 34 33 506 109 388 1152 1706
3172	17 76 481 84 221 966 9 967
3173	17 76 319 414 530 1108
3174	17 4 31 134
3175	17 716 6 56 225 31 1065 44
3176	17 3 14 188 498 290 863
3177	17 3 14 591 569
3178	17 439 226 1
3179	17 134 1235 481 14 1588
3180	17 74 343 1284 708
3181	17 74 1757
3182	17 1853 148 720 170
3183	17 482 171 14 196 7 567 1718
3184	17 34 225 522 1
3185	17 199 177 35 262 303
3186	17 436 1414 14 31 344 804 1013
3187	17 4 245 426 334 97 47
3188	17 800 118 163 286
3189	17 99 3 836 9 202
3190	633 14 72 5 794 397 19 72 65
3191	305 434 15 578 628
3192	248 5 62
3193	248 5 1559 121 1
3194	248 106 71 111 665 152 27
3195	248 106 461 634
3196	248 106 118 786 204
3197	248 106 385 451 5 60
3198	248 47 1221
3199	248 47 374 60
3200	248 47 374 27 1672 5 1000 30
3201	248 1198 232 410 29
3202	248 15 20 166
3203	248 46 305 180 301 175 1339
3204	248 46 149 1727 269 22 321 374 367
3205	248 46 652 1054
3206	248 46 396 57 642
3207	248 46 6 56 1493 78 304 56 29
3208	248 46 21 32 1598 496
3209	248 46 569 60 18 43
3210	248 46 478 198 570 25 30
3211	715 13 296 91 923 236 1
3212	715 537 15 57 39
3213	868 765 724
3214	922 25 70 5
3215	1107 166 16 225 196 7
3216	362 398
3217	78 329 970 37 1 64 4 31
3218	78 322 6 28 3 11
3219	1324 25 11 515
3220	47 196 373
3221	47 60
3222	47 341 161 932 268
3223	47 61
3224	47 117 65 194 328
3225	47 23 41 140 1313 486
3226	47 172 278 60 6 123 1
3227	47 173 614 161 932
3228	47 14 224 25 56
3229	47 246 161 969
3230	47 1565 226 422 500 20
3231	1386
3232	1618 15 633
3233	405 14 262 135 64 761
3234	405 14 815 369 403 65
3235	405 13 49 29
3236	405 62 14 32 35
3237	532 324 408 757 1021
3238	532 76 5 369 9
3239	532 791 14 35
3240	826 358 840 449 87 25
3241	826 1371 12 267 126 70 153
3242	826 89 293 494
3243	1155 121 679
3244	1155 1171 265 43 8
3245	94 59 219 52 735
3246	756 10 23 88
3247	756 10 294 218 47
3248	756 280 1664
3249	756 146 84 649 23 151
3250	756
3251	318 5 721 1820 647 66 11
3252	318 996 106 15 118 27
3253	318 106 510 33 7
3254	318 106 374 27 464 71 111 1221
3255	318 34 830 190 15 9 3 11
3256	318 383 169 1861 1695
3257	318 530 66 11
3258	318 46 914
3259	318 46 316 8
3260	318 46 185 9 143 1379 56
3261	318 46 329 409 1
3262	499 139 1013 31 954 1029 883 234
3263	629 1601 90 86
3264	1655 759 38
3265	1111 344 551 546 402 235
3266	1111 772 211 227 1514 1514
3267	1151 21 132 305
3268	485 40 36 109 25 1690
3269	262 1294 51 1104 987 1359
3270	262 290 554 971 40 404
3271	710 715 74 51
3272	710 951
3273	710 70 121 68 23
3274	710 557 286 330 422 112
3275	837 532 533 14 688
3276	837 358 1491 42 895
3277	837 223 358
3278	640 1151 412
3279	72 62 922 330 422 112
3280	1154 53 320
3281	34 756 1119 244 14
3282	34 1028 1320
3283	34 51 446
3284	34 76 233 18
3285	34 125 6 216 801
3286	34 709 145 14 139
3287	34 131 4
3288	34 1513 520 136 577
3289	98 845 687
3290	41 928 1739
3291	927 76 1611 25 555
3292	927 992
3293	275 711
3294	275 14 12 73 373 392 1535 1080 10
3295	275 472 14 42 399 181
3296	1005 1482 1014
3297	676 155 25 30
3298	178 14 596 35
3299	178 14 1028 185
3300	178 89 14 851 1142 157
3301	178 2 13 38
3302	1564 66 8
3303	361 366 5 163 868 608 235
3304	361 2 13 214
3305	1589 76 160 242 535 35
3306	14 40 535 29
3307	157 14 385 93 1055 307
3308	22 1429 187 838 112 62
3309	22 15 792 121 426
3310	5 410 908 597 27 272
3311	801 193 6
3312	801 20 41 252
3313	801 21
3314	717 15 231 249 9 143
3315	1408 98 1262 111 358
3316	1420 523 48 481 1235 79
3317	1098 39
3318	826 732 840 449 87 25
3319	13 164 23 370 141 94 301 628
3320	203 45 39 52 256
3321	203 27 217 477
3322	203 357 12 5 78 9 3 30
3323	203 78 151 410 26 1
3324	203 34 1444 59 219 1068
3325	203 974 127 537
3326	203 13 67 1283 1676
3327	217 149 229 308
3328	168 187 39 1386 82 2
3329	168 203 1439
3330	168
3331	51 606 182 207 430
3332	1806 109 616 70 198
3333	89 96 3 193 154 909
3334	89 4 1331 83
3335	89 70 494 4 1371 178 30
3336	13 193 90 644 86
3337	96 211 215 1319 1283
3338	96 44 121 4
3339	96 213 582 45 356 61 7
3340	96 299 20 11
3341	96 18 211 333 238
3342	1275 350 1029 335 14 40 535 35
3343	1406 18 354 132
3344	107
3345	1099 15 23 205 86 135 34
3346	547 406 623 174 50
3347	547 497 18 172
3348	552 563 132 135 42 28 581 277
3349	699 836 58 202 24
3350	379 366 1162 3 56
3351	379 3 68 11
3352	379 1189
3353	379 86
3354	379 11 854
3355	379 117 282
3356	379
3357	379 132
3358	379 18
3359	379 39
3360	379 97
3361	379 987 27 397 19
3362	1198 232 1361 684 682
3363	1198 740 330 422 112
3364	1198 8 150
3365	1198 441 523 2 8
3366	1198 849 109 25
3367	1198 2 682
3368	358 444 63
3369	337 14 24
3370	337 89 13 103 38
3371	337 13 396 419 418 1210 185 269
3372	337 13 12 47 203 209 7
3373	337 199 829 148 169 35
3374	184 273 799
3375	53 57 4 23 205 86
3376	53 15 123 1
3377	1523 10 76 115 30
3378	1523 801 70 495 1502
3379	1523 33 15 1076 65 126 259 1776
3380	68 13 69
3381	68 39 1449 397
3382	68 416 814
3383	68 51 193 35 160 86 31 24
3384	540 590 1001 24 63 504
3385	363
3386	265 14 164 12 306
3387	1739 785 1 283 1241 507
3388	464 32 1
3389	123 4 39 186 57
3390	123 4 789 3 1
3391	1333 13 295 1435 290 50 233 11 79
3392	1333 98 129 327 5 993 9 139 820
3393	101 314 1129
3394	386 874 20 689 641 6 16
3395	73 14 620 561 169
3396	73 145 14 119 157 393 719 794
3397	73 62 542 52 351 7
3398	73 81 541 311 1194
3399	49 51 17 120 1166
3400	1265 1095 20 142 58 365 1413 238
3401	1265 50 734 845
3402	1854 583 261 92 63 50 477
3403	457 38
3404	1143 1108 14 40 29
3405	390 333 372 824
3406	390 1484 365 1410
3407	390 405 75
3408	390 66 8 534
3409	390
3410	390 213 582 86
3411	390 52 187 11
3412	390 348 41
3413	390 23 151 78
3414	390 132
3415	390 26 39
3416	390 132 4
3417	390 11 4
3418	390 557 25
3419	390 461 31 1121
3420	1558 238 868 436
3421	433 1797
3422	671 33 20 26 16 52 82 635 611 293 34
3423	1678 76 140 1346 711 1428 223 5 64
3424	1818 138 528 40 382
3425	1302 14 1232 259
3426	1084 551 145 291 1801 463
3427	1084 551 917 411 73 493 95
3428	1161 772 358
3429	1037 5 366 743 757 43
3430	1037 75 100 33 7
3431	1037 4 93 518 757 56
3432	17 1065 38
3433	361 157
3434	1121 536 91 600 116 30
3435	12 84 649 3 1
3436	1027 1143 1205 252
3437	5 10 1871 12 1027 23
3438	5 1005 516 1637 225
3439	5 310 1091
3440	5 248 823
3441	5 34 156 724
3442	5 49 587 1498 1773 7
3443	5 494 89 3 11 163
3444	5 494 882
3445	5 749 388 9 359 261 631 9 359 477
3446	5 1660 952 239 235
3447	5 448 3 11 163
3448	5 66 8 173 1314
3449	5 66 341 780 24 405 10 33 144
3450	5 14 1742 183 143 8
3451	5 120 31 19
3452	5 662 129
3453	5 473 752 382 275 781 480 83
3454	5 968 144 3 41
3455	5 230 658
3456	5 183 201 100 185 47
3457	5 1532
3458	5 23 4 302 19
3459	5 685 972 196 7
3460	5 1468 274 384 167 15
3461	5 1595 34
3462	5 158 456
3463	5 1810 82
3464	5 145 139 16 339
3465	5 110 62 562 1477 813 29
3466	5 908 26 74
3467	5 1508 14 866
3468	5 1394 1232 60
3469	5 419 36 1215 106
3470	5 63 66 11
3471	5 71 1239 519 33 20 2 8
3472	5 920
3473	5 21 143 17 3 153
3474	5 985 378 23 151 756
3475	5 244 1526 8
3476	5 370 108 36 492 19
3477	5 28 458 1234 280 505 12
3478	5 197 7
3479	5 773 257
3480	5 1342 1237 8
3481	5 3 906 350
3482	5 420 18 409
3483	5 134 314 38
3484	5 610 30
3485	5 935 7 55 876 364
3486	5 241 178 972 1193 751 1576 283 325 2 1
3487	5 60 595 281 476
3488	5 60 659 74 458
3489	5 272 267 1472
3490	5 1693 74
3491	5 1223 1109 1353
3492	5 170 577
3493	5 1286 168 45 20 61
3494	5 60 146
3495	5 1005 901
3496	5 1005 901
3497	1059 47 297 3 1 1201 496
3498	1059 27 773 1312 503
3499	1059 1621 411 475 267 134 201
3500	1059 1195 40
3501	1087 248 47 23 652 957
3502	1087 1725 228 1288 109 1293 2
3503	626 137 19 983 1068
3504	626 512 302
3505	626 562 542 32
3506	626 945 467 1543
3507	626 1821 3 962 171 103
3508	626 705 675 1545 110 647 128
3509	626 1309
3510	626 37 458 37 309
3511	626 981 960 659 714 38
3512	626 646 287 659 1129 10
3513	626 520
3514	626 157 770 58 1
3515	626 964 872 531
3516	626 839 3 8 144
3517	626 23 302 934 522 1
3518	626 26 267 1267 153 609 1538 64
3519	626 64 1438 205 402 827
3520	626 198 12 3 30
3521	14 6 48
3522	56 1314
3523	31 43
3524	213 236
3525	1497 809 40 992
3526	179 836 12 106 230 1737 304 434 443
3527	331 142 331 393
3528	1061 97 1409 1425 1447 684 77 1002 88
3529	130 1530 775 417
3530	245 8 136 112
3531	336
3532	775 179 245 8
3533	775 141 1141 506 398
3534	591 97
3535	1841 1325 332 152 724 339
3536	432 1245 305
3537	112 619
3538	52 41 78
3539	912 619
3540	857 61
3541	1611 646 287 225 12 505 606 458
3542	253 154 59 427 175
3543	1525 165 391
3544	1525 165 391
3545	1525 165 391
3546	1525 165 730 981 496
3547	1525 416 1254 311 15 2 1250
3548	219 1169
3549	1711 4 545 2 13 1735 35
3550	1711 4 49 88
3551	1711 1735 35
3552	599 940 25 134 98
3553	811 55 13 1099 449
3554	153 1259 327 362 398
3555	49 220 389
3556	238 1874 238
3557	247 2 81 46 61 21 7
3558	583 193 667 20 113
3559	8
3560	1642 14 151 246 539 1092
3561	1642 92 97 81 745
3562	1642 1848 805
3563	64 375 366 1192 7 637
3564	64 12 1
3565	64 287 445 430
3566	64 1133 12 91 90 28 147
3567	64 20 42
3568	64 407
3569	64 989
3570	64 375 439 310 107
3571	64 375 32 334 200 106
3572	64 555 80 2 44 250
3573	64 2 399 812 872 531 472 215 752 137 19 1592 1128 373
3574	64 174 50 172 1796 217
3575	64 791 1376 267 80 2
3576	64 55 14 807 87 791
3577	64 68 478 4 1254 363 146
3578	64 67 593 503 19
3579	64 564 148 21 1056 1053
3580	64 87 1025 10 143
3581	64 1296 2 17 65 1449 664
3582	64 80 2 672 5
3583	64 659 1090 209
3584	64 33 7 152 945 1384
3585	64 1101 585 92 670 129
3586	64 782 38 39 171
3587	64 12 1340 236 1564 631 85 1003 1256 24 297 147
3588	316 52 41
3589	559 28 981 57
3590	151 203 163 78 6 28 3 496
3591	1791 113 921 91 28
3592	91 177
3593	32 6 176 7
3594	90 28
3595	1791 352
3596	24 411 469 227 22 150
3597	24 149 1577 62 538 648 25 11 149 59
3598	24 533 20 166 408
3599	24 112 117 18
3600	24 445 250 922
3601	24 244 870 319 54 1453 1666 1845
3602	24 56
3603	24 80 2 365 204
3604	24 161 150
3605	24 3 207
3606	24 3 610 4 87 762
3607	24 827 320 1733 16 22 610 1475 1060
3608	3 207
3609	435 102 440 115 1154 11
3610	435 81 150 506 958 296 301 367 1542
3611	435 10 294 1440 68 37 23
3612	435 94 27 23 238
3613	435 94 27 4 1337
3614	435 1473
3615	435 1201 1350
3616	435 1201 92
3617	435 84 156 27 1522 48 255 1163
3618	435 331 60 127 9 359 307
3619	435 294 1650 710
3620	435 385 5 23 144
3621	435 173 513 730 220
3622	435 60 464 25 30
3623	435 633 1188 908 26 58 4
3624	435 431 1390
3625	435 115 94 51 103
3626	435 50 824 346 216 93
3627	435 1732 1129 35 117 162 38
3628	435 340 59 16 672
3629	435 133 767 60 32
3630	435 133 767 60 962 32
3631	435 713 1053 1605 346
3632	435 1296 2 16 255 18 97
3633	435 94 93 1337 1006
3634	435 66 11 1857 198 943 52 256
3635	435 80 2 9
3636	435 247 2
3637	435 3 75 8 10 1076 8
3638	435 62 236 32
3639	435 60
3640	435 200 480 29 87 87
3641	435 776 36 334 5
3642	435 266 352 112 417
3643	435 38 59 219 353
3644	435 77 1035 15 161 932
3645	614 1174 1205 252
3646	614 1166 709 71 42 1
3647	551 12 348 146
3648	145 1210 111
3649	411 5 162 91 186
3650	411 9 143 24
3651	411 72 1694 211 1581 386 643
3652	411 165 121 84 9 401
3653	411 117 1525 279 69
3654	411 851 1425 266 227 1806
3655	411 308 233 234
3656	411 877 259 1
3657	411 1016 157 487
3658	411 475 154 935 7
3659	411 159 1596 11
3660	411 1057 1745 154 140 486
3661	411 1057 60 486
3662	411 227
3663	411
3664	411 1070 585 475 137 688 1542 12 47
3665	411 403 65
3666	1424 771 1328 262 190
3667	736 1398
3668	736 418 230
3669	736 636
3670	736 809 929 29
3671	736 29 1015 8 1510 1004 30
3672	736 653
3673	736 223 1115 266 48 296
3674	736 599 498 290 419 1128 83
3675	736 73 642 660 1217 260 367
3676	736 1153 148
3677	736 978 575 704 374 683
3678	736 368 475 342
3679	736 368 342
3680	736 83 84 1234
3681	736 418 1128 1081 185 835 747 73 1128
3682	736 599 139
3683	736 368 670
3684	736 493 191 1491 229 1 64
3685	736 493 111 327 21 11
3686	145 8 37 7
3687	145 8 1210 185 29
3688	145 8 1315 253
3689	145 8 575 622 61 1510 29
3690	145 8 1477 813 29 262 190
3691	145 8 245 29
3692	145 8 114 1419
3693	145 40 11
3694	145 1383 440 237
3695	145 650 674
3696	145 1079 933 752 1496 987
3697	145 192 1163 324
3698	145 1
3699	145
3700	145 317 565 32 29
3701	145 317 1628 622 29
3702	145 60 817 1339 36 32
3703	145 33 7 211 110 101 145
3704	1050 575 35 454 7
3705	1050 154 498 443
3706	187 103 338 18
3707	465 1036 293
3708	465 1036 55 97 113
3709	465 1036 309
3710	465 947 135 410 1404 1 1874 834
3711	465 1535 1701 235
3712	465 271 4
3713	465 316 1791 616 536
3714	465 886 858 480 24
3715	465 375 108 291 169 16 1405
3716	465 466 499 37 91 28 147
3717	465 302 839 3 1054
3718	465 302 3 348 24 499 37
3719	465 42 1179 30
3720	465 42 538 600 116 123 1
3721	39 53 15 6 68 26 69
3722	39 337 2 1548 1515
3723	39 719 29 1030 614 475 393 719 33 7 1576 283 217
3724	39 322 854 4 231 811
3725	39 68 56 4
3726	39 595
3727	39 844 4 223
3728	1292 1747 37 15 73 1114
3729	323
3730	179
3731	144 8 265 646 287 1109 415 470
3732	144 495 60 142 69 47
3733	144 88 665 88 413
3734	21 316 46 318 1726 277
3735	500 61 1037 641
3736	500 1026 802 1382 468 332
3737	500 1364 341 111
3738	185
3739	335 141 1730
3740	446 59 22
3741	55 76 556 63 50
3742	1566
3743	590 1313 8 160 223 1072 29
3744	1324 484 41
3745	284 199 84 649 1072 29 27
3746	369 1010 1121 24
3747	369 1663 789 3 309 1428
3748	369 9 139 5 536 1369 144
3749	369 3 153 806
3750	393 719 60 96 224 127 200
3751	393 719 1146 148 1030 760 1374
3752	393 1563 55 1404 914
3753	393 661 455
3754	393 240 661 198 2 773 559 330
3755	393 1563 763 45 22 88
3756	393 33 20 52 82 1186 1172
3757	79
3758	855 413 1
3759	934
3760	1735 35
3761	1164 397 19 1315
3762	1164 814
3763	1164 9 601
3764	1164 556 155 30
3765	740 224 476
3766	426 1056 1615 367 518 515
3767	426 46 120 38
3768	426 321 824
3769	426 263 125 575 81 77
3770	426 401
3771	426 834
3772	1799 18
3773	732 767 22 4 209
3774	70 179 1
3775	23 476 982 504 95 1140
3776	370 969 391
3777	505 1316 465 375 81 46 397
3778	1554 1065 571
3779	26 296 923 6 1
3780	597 32 1367 296 6 26 1
3781	618 702 127
3782	618 129 136 699 9
3783	618 317 983 1143 470
3784	1631 247 2 423 14
3785	1746 27 280 524 44 205
3786	6 898
3787	1379 662 108 185 9 143
3788	1508
3789	1508
3790	1508 1499 2
3791	1592 29 40 36 1311 36 446
3792	877 271 934 1426 399
3793	877 47 100 76
3794	877 5 769
3795	877 5 73 502 1426 812
3796	877 5 502 1426 244 729 443
3797	877 198 920 103
3798	877 1065 1588 895 25
3799	877 1065 1588 81
3800	877 288 5 241 1589 350 8 555
3801	877 288 267 8
3802	877 954 83
3803	877 15 118 1661 7 380 656
3804	877 242 15 227
3805	877 517 198 101 287
3806	877 1327 438 1327
3807	877 173 50
3808	877 50 1015 1050 718 183 83
3809	1017 138 1744 3 415 1
3810	1509 933 287 25
3811	1089 1834
3812	800
3813	1790 368 125 83
3814	182 1339 53 757 266 17 182 448 566 266 79 70 10 1548
3815	182 23
3816	182 213 57 986 96
3817	182 1561 39 814
3818	182 10 390
3819	182 337 27 147
3820	182 17 574 16
3821	182 1452 972 1193 1082
3822	182 3 349 448 56
3823	182 3 317 254
3824	182 6 25 11
3825	182 91 28 62 143
3826	182 557 1388 58 1
3827	182 127 388 351 503
3828	801 101 41
3829	912 526 125 213 1365
3830	912 170 440 1599
3831	912 1397 594 1042
3832	912 287 1405 646 445 1247
3833	912 98 30
3834	304 600
3835	113 75
3836	1425 1447 5 89 78 1340 549 803 41 210 301 175 694
3837	1058 664 1 1564
3838	967
3839	523 855
3840	91 28 236
3841	49 27 1806
3842	594 4 301
3843	951
3844	1670 1627 31 1361
3845	607 970 162 380 22 2
3846	87 46 227 1663 880 139 8
3847	1394 314 391 1556
3848	1394 644 141 1837 41
3849	523 79 1553 777 1673 892 1559 952
3850	69 244 1553 777
3851	1311 109 446 136 912
3852	1176 316 125 103 187
3853	407 134 331 1837 258
3854	210 592 1365
3855	471 76
3856	471 1164 85 23
3857	471 6 1
3858	471 123 4
3859	471 52 732
3860	600
3861	584 78
3862	6 1 55 13
3863	224 200 299 162 209 1632
3864	5 1074 70
3865	259 12 685 146
3866	247 2
3867	19 1829 963
3868	149 32
3869	149 889 85 31 695
3870	149 75 251 960
3871	149 795 5
3872	149 10 49
3873	149 148 30 153 495
3874	149 1727 321 389
3875	149 1409 1425 48 31 353 1405
3876	149 208 956 118 365 2
3877	149 97 259 398 20 735
3878	149 38
3879	149 52 258
3880	149 5 834
3881	149 43 192 1 214
3882	149 73 10 124 12 41
3883	149 412 53 146 1415 1006
3884	149 421 43 21 559 1
3885	149 279 49
3886	149 42 257 572 264
3887	149 741 5 25 30
3888	149 741 412 1161 95
3889	149 259 936 53 595 4
3890	149 93 328
3891	149 313 130
3892	149 5 594 16 74
3893	149 5 115 1 565 1425
3894	149 5 6 1
3895	149 357 115 30 232 235 1242
3896	149 269 238 5 246
3897	149 170 501 2 29
3898	149 1577 94 27
3899	149 1577 60 152 218 25 1
3900	149 10 1088 727 1
3901	149 743 72 325 53 321 53 152 226
3902	149 682 97 682 92 487
3903	149 250 55 210 1539 210
3904	149 15 118 56
3905	149 43 1525 214 1765 36 649 4 842
3906	149 73 10 191 804 124 902
3907	149 356 988 5 456 746
3908	149 3 199 861 29
3909	149 740
3910	149 412 53 146 1337 1006
3911	149 59 219 353 25 11 13
3912	149 59 219 1288 258 1118 24
3913	149 59 713
3914	149 287 299 103
3915	149 323 895 220 636
3916	149 23 93 293
3917	149 155 87 235 66 11
3918	149 161
3919	149 358 586 125
3920	149 93 1747 768 1
3921	149 126
3922	149 97 1823 22 584
3923	67 22 150 1531 345 541
3924	67 313 84 161
3925	67 45 148
3926	67 5 312 211 746 302
3927	67 5 156 1
3928	67 369 311 5
3929	67 77 150 1
3930	67 1110 639 610 30
3931	67 207 601 1497 24
3932	67 75 9 170 147
3933	67 9 641 6 28 181
3934	67 1249 425 33 7 45 198
3935	67 10 85 605 253
3936	67 148 1426 49 3 30
3937	67 593 8 50 34 64
3938	67 6 263 645 24
3939	67 321 345 504 1157 22 825 923
3940	67 97 57 70 1121
3941	67 97 1579 163 193
3942	67 97 96 10 19 305
3943	67 97 1 846 19
3944	67 97 7
3945	67 969 1106 1086
3946	67 541 150 652 192 781
3947	67 2 482 265 169
3948	67 57 123 4 923
3949	67 639 807 297 147
3950	67 639 55 614 146 97 9 271
3951	67 942 118 802 228
3952	67 12 214 839 5 9 3 30
3953	67 601
3954	67 70 639
3955	67 11 256 66 11
3956	67 92 1166 260 1235 664
3957	67 1299 518 1259
3958	67 268 7 103 15 257
3959	67 38 29
3960	67 158 1147 57 182 6 1
3961	67 23 177 615 141
3962	67 639 114
3963	67 684 991 1
3964	67 409 55 161 1033 195 793 84
3965	67 155 868
3966	67 154 594 9 427 5
3967	67 516 152 30
3968	67 93 27 1420 1
3969	67 300 97 68 69
3970	67 190 97 31 439 92
3971	67 797 5 574 79
3972	67 963 369 9 201 1368 37 36
3973	67 408 657 9 290 111
3974	67 269 797 19 559 1
3975	67 269 71 111 9
3976	67 9 963 271 948 89 11 78
3977	67 9 271 1257 1393 7
3978	67 9 641 124 12 554
3979	67 9 641 948 181 1592 1196
3980	67 9 641 1004 11
3981	67 9 641 783 28 128
3982	67 1167 36 138 115 1
3983	67 10 764 33 7 1362 66 8 188 208
3984	67 148 682 92 104 48 325
3985	67 593 96
